id,username,email,role,make,acceleration,top_speed,electric_range,total_power,total_torque,drive,battery_capacity,length,width,height,wheelbase,gross_vehicle_weight,max_payload,cargo_volume,seats,maintenance_cost,pincode,date,time,latitude,longitude,vehicle_status,battery_level,range
1700,harrisjames,harrisjames@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2070.43,36094,2024-07-06,01:08:09,-52.086284,-23.292554,1,20,85.0
1701,kimberly91,kimberly91@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2471.98,99875,2024-07-02,14:57:08,72.552694,-159.387693,0,43,182.75
1702,icook,icook@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3301.74,09849,2024-02-28,18:16:48,12.897913,31.566479,1,14,67.9
1703,sharon83,sharon83@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3719.64,50675,2024-07-04,05:20:55,-51.690816,86.469763,0,94,399.5
1704,hayleyodom,hayleyodom@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1008.63,03580,2024-08-11,00:32:51,89.1358,45.053436,0,30,138.0
1705,potteramber,potteramber@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4158.45,18878,2024-03-21,02:21:42,-48.309648,64.225417,1,47,220.9
1706,sullivanluis,sullivanluis@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3457.46,51125,2024-02-22,16:14:38,-27.165003,126.794727,0,69,310.5
1707,jessica15,jessica15@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4916.43,94233,2024-07-03,20:32:46,-14.110115,-28.085786,1,92,414.0
1708,vanessa57,vanessa57@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1641.25,59680,2024-11-07,19:22:01,-70.834791,46.638931,0,90,405.0
1709,adrianawatts,adrianawatts@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2934.19,54018,2024-10-31,05:52:19,86.119574,-12.174329,0,29,133.4
1710,brewerjennifer,brewerjennifer@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1979.96,70780,2024-08-11,20:28:28,-10.128014,-153.96551,0,74,333.0
1711,jimmycastaneda,jimmycastaneda@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1751.08,37240,2024-07-21,02:40:31,61.994868,-77.027165,0,100,425.0
1712,andersonjames,andersonjames@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1984.66,52986,2024-06-01,02:56:51,-39.471138,-35.544608,1,1,4.6
1713,briantaylor,briantaylor@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4972.48,53628,2024-05-25,04:25:34,-0.306759,-11.503521,0,25,112.5
1714,sosalori,sosalori@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1123.02,85262,2024-03-03,22:57:11,19.700151,-109.487754,1,39,175.5
1715,ccarter,ccarter@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4099.05,25951,2024-08-30,22:06:04,81.704221,-95.84169,0,3,13.5
1716,thomasnichole,thomasnichole@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1006.45,96892,2024-06-29,13:51:53,-10.783701,118.982108,1,55,253.0
1717,courtney25,courtney25@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2459.84,87496,2024-11-28,14:22:12,-4.599418,74.279432,1,2,9.2
1718,kelly21,kelly21@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2622.47,97850,2024-02-13,06:05:39,82.744884,13.632639,1,56,271.6
1719,hilljerry,hilljerry@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2774.3,03115,2024-03-13,22:31:58,-65.835318,-117.71674,0,91,427.7
1720,ashleyoconnor,ashleyoconnor@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4230.86,77533,2024-06-22,11:01:30,1.692087,86.030416,1,64,294.4
1721,rbradley,rbradley@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4299.78,26649,2024-04-04,00:33:15,20.157428,152.852689,1,80,376.0
1722,ayoung,ayoung@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3802.87,66040,2024-02-13,15:23:32,22.860312,160.691395,1,86,404.2
1723,barnettjames,barnettjames@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4312.76,68507,2024-03-25,12:57:14,-84.113259,-48.981398,0,51,234.6
1724,robert85,robert85@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2577.19,27196,2024-05-04,05:22:02,-87.86638,102.462789,1,77,346.5
1725,umeza,umeza@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3525.25,40613,2024-03-16,23:13:13,-84.171664,-44.919019,1,71,319.5
1726,adam81,adam81@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2220.03,69370,2024-02-06,07:32:37,-62.797897,11.878082,1,20,90.0
1727,ellisdouglas,ellisdouglas@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1846.09,87417,2024-02-11,05:52:16,73.757036,-9.544059,0,3,13.8
1728,wwhitehead,wwhitehead@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2226.93,15859,2024-05-02,08:29:59,-46.599023,162.650119,1,6,25.5
1729,jenniferramos,jenniferramos@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2211.95,47640,2024-08-24,01:11:53,65.382481,-88.694403,0,8,34.0
1730,gerald76,gerald76@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3683.01,08035,2024-05-06,06:51:18,-60.447379,-178.497212,1,9,40.5
1731,williamlowe,williamlowe@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1536.86,86371,2024-11-18,17:26:17,-31.344843,-116.402148,0,64,300.8
1732,awalker,awalker@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1802.26,48404,2024-02-21,05:35:18,64.905968,-102.02298,0,93,451.05
1733,samantha65,samantha65@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1067.89,92083,2024-06-22,15:37:26,-1.479858,107.098837,1,53,238.5
1734,evilla,evilla@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4678.45,58067,2024-09-25,20:38:38,48.618542,-91.06846,0,39,175.5
1735,adamsdavid,adamsdavid@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3757.23,87170,2024-11-22,11:52:29,45.910972,95.995616,0,46,195.5
1736,jonesmichael,jonesmichael@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3752.58,01717,2024-05-24,18:25:55,-60.974194,169.028081,1,88,426.8
1737,moraleserin,moraleserin@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1360.17,93906,2024-10-15,17:38:32,76.023668,-80.618239,1,15,63.75
1738,hansonronald,hansonronald@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1517.95,50716,2024-11-06,04:43:14,81.201098,111.545807,0,69,310.5
1739,alicialester,alicialester@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1678.75,38265,2024-02-21,01:24:34,31.894854,13.288384,0,65,305.5
1740,jennifer42,jennifer42@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3230.58,98402,2024-01-17,16:25:37,76.077541,-154.276623,0,42,197.4
1741,timothy35,timothy35@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1151.73,58699,2024-05-30,05:15:01,-59.597712,-70.819085,1,60,276.0
1742,jennifer47,jennifer47@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2586.1,60586,2024-01-30,05:09:56,-18.554959,-111.987932,0,92,446.2
1743,millermolly,millermolly@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2570.75,67609,2024-11-27,23:19:12,58.012073,55.973297,1,95,437.0
1744,amanda90,amanda90@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4672.99,77617,2024-04-28,13:07:28,-20.693259,-38.57663,1,25,121.25
1745,mark04,mark04@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2339.11,81911,2024-06-04,00:04:55,10.373059,98.976459,1,95,427.5
1746,jeanne65,jeanne65@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2877.3,13413,2024-01-15,15:05:02,55.945025,139.581816,0,79,371.3
1747,druiz,druiz@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1841.32,25144,2024-07-09,23:22:17,7.223902,-73.872433,0,2,9.0
1748,obates,obates@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4081.86,44491,2024-10-21,05:03:25,-8.380782,5.049588,1,90,405.0
1749,scottjones,scottjones@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2085.11,61710,2024-11-06,08:43:59,-19.734754,-136.416984,1,23,105.8
1750,zmartinez,zmartinez@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2707.71,48513,2024-03-26,17:53:39,88.391906,-73.811035,0,34,159.8
1751,joseph46,joseph46@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2272.42,39682,2024-05-20,08:28:23,-63.841619,72.316031,0,2,8.5
1752,lmartinez,lmartinez@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2078.6,41034,2024-10-22,12:18:49,-15.089595,122.957349,0,70,315.0
1753,hubbardjohn,hubbardjohn@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1642.39,27038,2024-09-11,12:52:52,-68.363548,78.799748,0,1,4.5
1754,obowman,obowman@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2745.92,97509,2024-09-24,14:54:30,56.312198,159.131898,0,86,365.5
1755,kaisertravis,kaisertravis@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2213.03,04548,2024-05-16,21:53:36,-12.217442,45.130076,0,97,436.5
1756,colemankelly,colemankelly@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1635.84,24116,2024-10-18,11:35:56,-2.004363,-80.645274,1,35,148.75
1757,xsheppard,xsheppard@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4107.95,13082,2024-07-30,11:26:44,-5.308188,45.777196,1,89,418.3
1758,ashleylyons,ashleylyons@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1447.74,95633,2024-03-23,13:06:09,-89.137353,161.556263,0,27,114.75
1759,cookconnie,cookconnie@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3717.38,57234,2024-02-03,02:52:56,15.127673,-5.21934,1,85,391.0
1760,wpierce,wpierce@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2463.16,51671,2024-01-16,01:16:26,78.073829,-55.166702,0,70,297.5
1761,charles64,charles64@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4738.55,57792,2024-04-08,21:41:15,21.331273,-99.455181,1,35,148.75
1762,janet47,janet47@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4911.19,87759,2024-05-28,17:29:18,-55.521851,-69.166016,0,63,283.5
1763,jennifer10,jennifer10@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3270.43,86479,2024-05-05,14:07:10,-6.463544,-144.056714,0,83,373.5
1764,wdunlap,wdunlap@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4161.93,04129,2024-05-20,08:32:07,-58.192904,-80.223469,0,2,8.5
1765,vjohnson,vjohnson@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4739.82,75620,2024-02-25,05:23:02,77.516502,-53.153338,0,33,160.05
1766,parkerjanet,parkerjanet@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4324.72,77000,2024-04-27,16:17:34,-46.13197,114.285091,0,41,184.5
1767,johnsonantonio,johnsonantonio@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1785.36,79520,2024-09-06,04:30:53,8.721605,114.732811,0,35,164.5
1768,lisaedwards,lisaedwards@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1859.6,55136,2024-09-13,12:44:54,77.140157,5.270041,1,7,32.9
1769,greendaniel,greendaniel@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4848.25,37175,2024-03-14,23:23:47,-8.484149,171.048305,1,1,4.6
1770,pwilliams,pwilliams@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4099.99,31246,2024-09-06,03:39:45,-14.664742,87.709036,1,100,425.0
1771,jacksonharry,jacksonharry@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2864.73,62972,2024-02-07,23:44:07,-69.734747,161.423333,1,2,9.2
1772,thomasnicole,thomasnicole@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1079.06,02845,2024-04-18,16:45:45,42.396589,-18.130463,0,13,58.5
1773,michaelpeterson,michaelpeterson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4719.21,04583,2024-10-28,14:05:09,62.524526,-11.057918,0,73,343.1
1774,ashley25,ashley25@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1611.82,54571,2024-06-10,22:53:44,74.214213,-172.427512,1,17,72.25
1775,yherman,yherman@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4285.97,08742,2024-07-18,14:53:48,-32.463962,60.127814,0,24,116.4
1776,ewatson,ewatson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2449.43,94387,2024-11-10,23:56:23,-4.227714,89.840219,0,90,423.0
1777,sandrasingleton,sandrasingleton@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4769.22,81198,2024-02-10,09:57:40,-16.886203,55.493337,1,23,108.1
1778,maureen57,maureen57@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2359.29,27754,2024-02-29,18:59:20,-6.627567,111.806058,0,91,418.6
1779,melissaleblanc,melissaleblanc@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3848.43,88653,2024-07-07,22:31:08,82.004795,-74.180897,1,7,32.9
1780,patricia60,patricia60@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3576.08,26533,2024-09-17,14:26:57,30.471328,15.127416,1,45,191.25
1781,christinagreen,christinagreen@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4797.14,26250,2024-07-27,19:37:03,-3.622675,150.238425,1,39,175.5
1782,amandabeasley,amandabeasley@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2653.64,54922,2024-03-12,06:08:59,-88.379238,10.482826,0,78,351.0
1783,amandajones,amandajones@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2671.57,68927,2024-03-20,21:00:37,2.606232,-92.596265,0,89,378.25
1784,martinezchristine,martinezchristine@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2168.61,78617,2024-05-02,00:07:00,-45.971099,109.503567,1,30,141.0
1785,garrettdawson,garrettdawson@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1240.12,75300,2024-06-16,10:15:59,-78.969324,12.648429,0,48,220.8
1786,rcrane,rcrane@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2641.52,29926,2024-03-21,23:08:31,61.014697,-65.951848,0,5,23.0
1787,boliver,boliver@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4974.2,98466,2024-08-14,22:55:09,26.440824,-142.846131,0,61,259.25
1788,abrown,abrown@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2715.18,52307,2024-05-09,15:01:58,-56.954869,-147.156268,1,5,24.25
1789,adamschristopher,adamschristopher@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1529.14,21987,2024-10-23,12:16:46,0.79604,27.316803,0,68,289.0
1790,alyssa72,alyssa72@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4942.94,95154,2024-05-30,21:37:36,-72.754269,-19.604874,1,1,4.5
1791,jeffreylewis,jeffreylewis@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3461.47,31603,2024-09-13,11:58:43,11.1969,-126.883322,1,24,110.4
1792,allenkyle,allenkyle@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4952.24,30759,2024-01-12,00:13:05,86.534663,-89.90717,1,22,93.5
1793,juan24,juan24@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1784.17,81264,2024-08-29,09:17:42,84.711628,-82.31187,0,16,75.2
1794,jacquelinenelson,jacquelinenelson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4948.12,17914,2024-06-24,14:41:32,34.024751,75.756088,1,67,314.9
1795,marilynward,marilynward@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3762.73,55571,2024-09-20,03:00:27,-2.081775,131.330928,0,42,203.7
1796,sandrawright,sandrawright@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3128.06,28235,2024-04-15,12:50:19,-1.631295,-144.672462,0,45,191.25
1797,brittanyschroeder,brittanyschroeder@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1861.34,09619,2024-03-01,03:34:40,32.841696,50.24879,1,36,153.0
1798,reynoldsamber,reynoldsamber@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4248.62,60445,2024-05-03,07:22:14,20.977857,137.939958,1,92,446.2
1799,kmclaughlin,kmclaughlin@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1770.41,18706,2024-10-26,06:23:02,46.034233,133.015286,1,37,179.45
1800,collierjamie,collierjamie@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1772.74,92830,2024-01-14,17:28:31,-28.481629,-160.079474,0,100,485.0
1801,lejared,lejared@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2455.63,14238,2024-08-17,18:25:35,-14.53014,-146.026622,1,67,324.95
1802,kennedykristy,kennedykristy@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2031.5,31787,2024-02-22,10:17:51,7.706222,139.676389,1,41,192.7
1803,ericahorton,ericahorton@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3914.83,30732,2024-08-02,13:28:09,55.16662,122.175591,0,25,121.25
1804,grossscott,grossscott@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2859.02,66421,2024-07-04,02:21:06,-86.252988,132.533201,1,88,374.0
1805,avaldez,avaldez@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1716.47,20731,2024-03-17,10:08:22,-81.559713,-73.412223,0,76,357.2
1806,daniel61,daniel61@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1515.91,25145,2024-11-25,19:45:04,32.285697,28.664459,0,41,188.6
1807,william62,william62@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3062.43,67617,2024-10-21,08:41:07,-76.936049,94.297958,0,44,202.4
1808,elizabethjones,elizabethjones@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4745.95,13601,2024-04-19,20:32:47,-14.463697,168.876858,0,59,277.3
1809,jamiereynolds,jamiereynolds@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3508.34,96364,2024-02-14,20:54:30,6.379419,-19.513365,1,93,427.8
1810,joshuamorgan,joshuamorgan@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1590.09,39002,2024-07-20,23:40:47,-82.230271,124.990928,0,8,36.0
1811,fjohnson,fjohnson@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3467.98,26812,2024-03-08,15:14:33,-43.471374,81.738867,0,82,348.5
1812,sknight,sknight@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3373.87,56133,2024-05-30,09:12:52,-64.947233,-161.287842,0,58,266.8
1813,bgrant,bgrant@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2525.26,96229,2024-08-07,21:21:09,-14.770135,-130.289808,0,29,133.4
1814,dsmith,dsmith@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1905.68,68531,2024-08-27,08:37:30,-21.801248,-169.395962,0,1,4.85
1815,wattsjared,wattsjared@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4414.79,54255,2024-11-26,23:07:41,-68.542554,60.242288,0,29,130.5
1816,brenda70,brenda70@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4439.02,12696,2024-01-07,13:28:21,-28.717318,-125.139182,1,49,230.3
1817,wilkersonamy,wilkersonamy@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3261.61,67485,2024-10-12,07:53:40,-12.074503,-167.11756,1,96,432.0
1818,loretta15,loretta15@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1986.66,09173,2024-11-10,09:23:37,-67.871858,104.849217,0,88,396.0
1819,fray,fray@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4468.09,05062,2024-08-29,11:40:19,-59.933487,102.704095,0,11,49.5
1820,tyler15,tyler15@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4367.43,05608,2024-04-10,14:06:37,63.945002,9.809108,0,87,400.2
1821,yparker,yparker@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1058.24,90870,2024-08-03,11:59:03,-26.108342,-79.798762,1,31,131.75
